edge,parent,node_i,node_j,rest_length,ligament_width,thickness,axial_stiffness_proxy,bending_stiffness_proxy,compliance_factor,boundary_factor,demand_pct,kind
171,84,248,249,0.7166909985269175,0.95,1.0,5.71116822830032,186.28370147686735,1.10069673115382,1.0,22.66996791771905,lattice
172,84,249,250,0.7166909985269191,0.95,1.0,5.711168228300307,186.28370147686613,1.10069673115382,1.0,22.452505140754386,lattice
173,84,250,251,0.5784089253145143,0.95,1.0,7.076555497600742,354.3771824479694,1.10069673115382,1.0,22.26778143896715,lattice
174,84,251,252,0.6433008080747306,0.95,1.0,6.362719910994225,257.5896551076115,1.10069673115382,1.0,22.072300501038345,lattice
175,84,252,74,0.6035475787739124,0.95,1.0,6.78180644616428,311.91493669992826,1.10069673115382,1.0,21.891897619534028,lattice
176,85,58,253,0.6035472904924017,0.95,1.0,6.7818096854620755,311.9153836542276,1.1006968283675154,1.0,23.960061947483457,lattice
177,85,253,254,0.6433005376077879,0.95,1.0,6.362722586113086,257.58998000792644,1.1006968283675154,1.0,23.825605997110344,lattice
178,85,254,255,0.5784086245037828,0.95,1.0,7.076559177877531,354.3777353469601,1.1006968283675154,1.0,23.727426703861653,lattice
179,85,255,256,0.7166907557561888,0.95,1.0,5.711170162892697,186.2838907812985,1.1006968283675154,1.0,23.646060082366738,lattice
180,85,256,257,0.7166907557561892,0.95,1.0,5.711170162892693,186.28389078129814,1.1006968283675154,1.0,23.574241210459434,lattice
181,85,257,258,0.5784086245037829,0.95,1.0,7.076559177877529,354.37773534695987,1.1006968283675154,1.0,23.525798217707617,lattice
182,85,258,259,0.6433005376077879,0.95,1.0,6.362722586113086,257.58998000792644,1.1006968283675154,1.0,23.48348200627328,lattice
183,85,259,59,0.6035472904924016,0.95,1.0,6.781809685462076,311.9153836542277,1.1006968283675154,1.0,23.453957617159116,lattice
184,86,59,260,0.6035479927648714,0.95,1.0,6.781801794327827,311.91429484604066,1.100696591548895,1.0,24.806103567613103,lattice
185,86,260,261,0.6433011964828395,0.95,1.0,6.3627160693536045,257.58918853059777,1.100696591548895,1.0,25.09606816352834,lattice
186,86,261,262,0.5784093572982221,0.95,1.0,7.076550212491426,354.37638845119375,1.100696591548895,1.0,25.40944796212048,lattice
187,86,262,263,0.7166913471614973,0.95,1.0,5.711165450101946,186.28342962382217,1.100696591548895,1.0,25.733721127782005,lattice
188,86,263,264,0.7166913471615006,0.95,1.0,5.71116545010192,186.28342962381961,1.100696591548895,1.0,26.029624397436724,lattice
189,86,264,265,0.5784093572982221,0.95,1.0,7.076550212491426,354.37638845119375,1.100696591548895,1.0,26.344260095049975,lattice
190,86,265,266,0.6433011964828395,0.95,1.0,6.3627160693536045,257.58918853059777,1.100696591548895,1.0,26.64728965118661,lattice
191,86,266,60,0.6035479927648708,0.95,1.0,6.7818017943278335,311.9142948460415,1.100696591548895,1.0,26.917749176169426,lattice
192,87,59,267,0.6035475787745075,0.95,1.0,6.781806446157594,311.9149366990057,1.1006967311536195,1.0,22.563315009201013,lattice
193,87,267,268,0.6433008080752894,0.95,1.0,6.362719910988698,257.58965510694014,1.1006967311536195,1.0,22.285529415507188,lattice
194,87,268,269,0.5784089253151362,0.95,1.0,7.076555497593133,354.3771824468263,1.1006967311536195,1.0,22.0409580726638,lattice
195,87,269,270,0.7166909985274181,0.95,1.0,5.711168228296331,186.283701476477,1.1006967311536195,1.0,21.79609469835895,lattice
196,87,270,271,0.71669099852742,0.95,1.0,5.711168228296316,186.28370147647547,1.1006967311536195,1.0,21.582947916486784,lattice
197,87,271,272,0.5784089253151361,0.95,1.0,7.076555497593134,354.3771824468264,1.1006967311536195,1.0,21.402031649853413,lattice
198,87,272,273,0.6433008080752892,0.95,1.0,6.3627199109887,257.58965510694037,1.1006967311536195,1.0,21.21504867566355,lattice
199,87,273,76,0.6035475787745075,0.95,1.0,6.781806446157594,311.9149366990057,1.1006967311536195,1.0,21.049161018492857,lattice
200,88,60,274,0.6035486950377118,0.95,1.0,6.781793903207776,311.9132060423464,1.1006963547309956,1.0,23.228721720746016,lattice
201,88,274,275,0.6433018553583381,0.95,1.0,6.362709552603049,257.58839705597444,1.1006963547309956,1.0,23.503992389491945,lattice
